patente_principal,title,patente_citada,code,country
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,CN-114887112-A,A61P17/02,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,CN-114887112-A,A61L15/18,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,CN-114887112-A,A61L15/60,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,CN-114887112-A,A61L15/60,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,CN-114887112-A,A61L15/42,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,CN-114887112-A,A61L15/18,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,US-11433628-B2,A61L15/42,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,US-11433628-B2,A61P17/02,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,US-11433628-B2,A61L15/18,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,US-11433628-B2,A61L15/60,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,US-11433628-B2,A61L15/60,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,US-11433628-B2,A61L15/42,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,US-11433628-B2,A61L15/18,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,CN-114887112-B,A61L15/42,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,CN-114887112-B,A61P17/02,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,CN-114887112-B,A61L15/18,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,CN-114887112-B,A61L15/60,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,CN-114887112-B,A61L15/60,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,CN-114887112-B,A61L15/42,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,CN-114887112-B,A61L15/18,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,US-12449674-B2,A61L15/42,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,US-12449674-B2,A61P17/02,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,US-12449674-B2,A61L15/18,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,US-12449674-B2,A61L15/60,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,US-12449674-B2,A61L15/60,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,US-12449674-B2,A61L15/42,WIPO (PCT)
WO-2008101417-A1,Wound healing dressings and methods of manufacturing the same,US-12449674-B2,A61L15/18,WIPO (PCT)
WO-2020037143-A1,Duel end firing explosive column tools and methods for selectively expanding a wall of a tubular,WO-2022171604-A1,E21B33/13,WIPO (PCT)
WO-2020037143-A1,Duel end firing explosive column tools and methods for selectively expanding a wall of a tubular,WO-2022171604-A1,E21B29/02,WIPO (PCT)
WO-2020037143-A1,Duel end firing explosive column tools and methods for selectively expanding a wall of a tubular,WO-2022171604-A1,E21B43/105,WIPO (PCT)
WO-2020037143-A1,Duel end firing explosive column tools and methods for selectively expanding a wall of a tubular,WO-2022171604-A1,E21B33/13,WIPO (PCT)
WO-2020037143-A1,Duel end firing explosive column tools and methods for selectively expanding a wall of a tubular,WO-2022171604-A1,E21B29/02,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,C07K2317/92,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,C07K2317/76,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,C07K16/2866,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61P29/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61P17/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61K2039/545,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61K2039/54,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61K2039/505,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,C07K2317/94,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,C07K16/2866,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61K2039/54,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61P37/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61P17/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61K2039/545,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61P29/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61P11/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,C07K2317/92,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,C07K2317/76,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,C07K2317/565,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61K2039/505,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,C07K16/2866,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,C07K2317/94,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61P29/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,C07K2317/565,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61K2039/545,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61P11/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61K2039/54,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,C07K2317/76,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61K2039/545,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61P37/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61P17/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,A61K2039/505,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,C07K2317/94,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,C07K16/2866,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186772-A1,C07K2317/92,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,C07K2317/92,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,C07K2317/76,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,C07K16/2866,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61P29/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61P17/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61K2039/545,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61K2039/54,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61K2039/505,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,C07K2317/94,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,C07K16/2866,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61K2039/54,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61P37/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61P17/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61K2039/545,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61P29/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61P11/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,C07K2317/92,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,C07K2317/76,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,C07K2317/565,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61K2039/505,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,C07K16/2866,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,C07K2317/94,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61P29/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,C07K2317/565,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61K2039/545,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61P11/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61K2039/54,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,C07K2317/76,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61K2039/545,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61P37/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61P17/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,A61K2039/505,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,C07K2317/94,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,C07K16/2866,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2022186773-A1,C07K2317/92,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,C07K2317/92,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,C07K2317/76,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,C07K16/2866,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,A61P29/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,A61P17/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,A61K2039/545,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,A61K2039/54,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,A61K2039/505,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,C07K2317/94,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,C07K16/2866,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,A61K2039/54,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,A61P37/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,A61P17/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,A61K2039/545,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,A61P29/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,A61P11/00,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,C07K2317/92,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,C07K2317/76,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,C07K2317/565,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,A61K2039/505,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,C07K16/2866,WIPO (PCT)
WO-2020197502-A1,Treatment employing anti-il-13r antibody or binding fragment thereof,WO-2023048650-A1,C07K2317/94,WIPO (PCT)
